time,DDAvg,DDSD,FFAvg,FFMax,FFMin
2017-11-06 17:00:00,318.8,37.35,2.53,5.88,0.0
2017-11-06 17:10:00,23.94,34.4,2.782,5.7170000000000005,1.241
2017-11-06 17:20:00,293.8,73.64,1.214,2.7439999999999998,0.0
2017-11-06 17:30:00,14.86,31.78,1.892,3.201,0.555
2017-11-06 17:40:00,356.1,33.38,0.915,2.0580000000000003,0.0
2017-11-06 17:50:00,339.7,21.61,2.24,3.9530000000000003,0.7190000000000001
2017-11-06 18:00:00,350.2,31.82,3.709,5.194,1.307
2017-11-06 18:10:00,33.06,10.82,3.367,5.815,1.568
2017-11-06 18:20:00,18.42,30.1,1.403,3.169,0.0
2017-11-06 18:30:00,344.1,45.48,3.747,9.21,0.6859999999999999
2017-11-06 18:40:00,303.3,22.46,5.372000000000001,14.9,0.882
2017-11-06 18:50:00,301.4,35.07,3.844,8.2,0.784
2017-11-06 19:00:00,315.4,29.78,4.165,7.807,0.621
2017-11-06 19:10:00,279.0,29.91,3.141,5.684,0.523
2017-11-06 19:20:00,313.1,43.35,3.07,5.357,0.588
2017-11-06 19:30:00,234.3,41.44,3.747,8.2,1.078
2017-11-06 19:40:00,217.7,50.37,5.3610000000000015,12.67,1.4369999999999998
2017-11-06 19:50:00,245.8,66.32,4.055,9.44,1.241
2017-11-06 20:00:00,220.6,27.75,5.607,10.42,1.7970000000000002
2017-11-06 20:10:00,215.2,39.93,5.44,11.34,0.555
2017-11-06 20:20:00,272.7,38.09,4.715,8.89,1.078
2017-11-06 20:30:00,247.5,38.4,3.1260000000000003,5.978,1.078
2017-11-06 20:40:00,268.4,43.02,3.9,8.72,1.045
2017-11-06 20:50:00,275.7,35.14,5.015,10.81,1.176
2017-11-06 21:00:00,303.2,71.85,3.307,9.28,0.098
2017-11-06 21:10:00,306.0,63.32,3.904,11.66,0.588
2017-11-06 21:20:00,208.2,36.5,4.955,11.3,0.0
2017-11-06 21:30:00,262.8,60.89,4.118,8.36,0.098
2017-11-06 21:40:00,234.3,44.44,4.041,8.04,0.359
2017-11-06 21:50:00,209.9,80.1,4.7620000000000005,11.34,0.0
2017-11-06 22:00:00,310.2,68.8,6.505,15.78,0.261
2017-11-06 22:10:00,242.4,68.0,5.049,14.9,0.327
2017-11-06 22:20:00,264.4,62.47,4.5360000000000005,14.44,0.261
2017-11-06 22:30:00,329.9,64.94,6.27,18.16,0.033
2017-11-06 22:40:00,325.3,56.18,8.14,21.89,1.7309999999999999
2017-11-06 22:50:00,284.4,67.19,7.086,20.09,0.0
2017-11-06 23:00:00,289.4,45.61,6.479,16.5,0.457
2017-11-06 23:10:00,305.2,20.32,8.88,18.72,2.7439999999999998
2017-11-06 23:20:00,306.5,36.55,9.12,16.24,0.6859999999999999
2017-11-06 23:30:00,302.9,53.51,5.791,20.71,0.033
2017-11-06 23:40:00,259.8,38.99,4.607,11.73,0.033
2017-11-06 23:50:00,296.6,42.33,5.8,13.1,0.392
2017-11-07 00:00:00,259.2,39.25,4.948,11.07,1.013
2017-11-07 00:10:00,257.0,40.64,3.591,8.13,0.0
2017-11-07 00:20:00,213.0,53.01,3.735,7.187,0.327
2017-11-07 00:30:00,189.3,30.68,4.1160000000000005,8.75,0.0
2017-11-07 00:40:00,193.6,36.76,4.815,9.21,1.143
2017-11-07 00:50:00,198.6,38.83,2.353,5.945,0.0
2017-11-07 01:00:00,327.8,67.51,5.6850000000000005,15.32,0.0
2017-11-07 01:10:00,335.5,68.39,4.938,15.19,0.49
2017-11-07 01:20:00,341.2,87.4,5.7570000000000014,12.67,0.163
2017-11-07 01:30:00,351.4,63.43,5.684,12.51,0.196
2017-11-07 01:40:00,345.9,42.52,5.965,14.7,0.033
2017-11-07 01:50:00,295.1,36.39,4.898,15.16,0.098
2017-11-07 02:00:00,296.8,54.12,4.67,14.14,0.9470000000000001
2017-11-07 02:10:00,309.7,37.84,3.915,9.47,0.0
2017-11-07 02:20:00,339.3,55.74,3.22,9.18,0.0
2017-11-07 02:30:00,273.0,62.8,3.359,8.2,0.327
2017-11-07 02:40:00,340.0,44.45,4.7860000000000005,9.38,0.621
2017-11-07 02:50:00,60.06,68.1,2.028,5.422999999999999,0.0
2017-11-07 03:00:00,168.5,63.3,1.6669999999999998,3.365,0.0
2017-11-07 03:10:00,165.8,21.4,2.275,3.822,0.7509999999999999
2017-11-07 03:20:00,160.8,25.42,1.59,3.136,0.0
2017-11-07 03:30:00,3.984,41.81,2.958,6.239,0.0
2017-11-07 03:40:00,343.9,40.19,2.678,5.553,0.621
2017-11-07 03:50:00,28.8,47.68,2.346,4.769,0.555
2017-11-07 04:00:00,150.6,52.73,0.972,2.352,0.0
2017-11-07 04:10:00,43.37,70.01,0.8590000000000001,3.659,0.0
2017-11-07 04:20:00,52.43,45.11,1.737,3.169,0.49
2017-11-07 04:30:00,116.0,54.28,1.293,4.247,0.0
2017-11-07 04:40:00,63.51,8.44,1.881,2.7110000000000003,1.078
2017-11-07 04:50:00,35.47,36.86,1.828,3.626,0.7190000000000001
2017-11-07 05:00:00,28.7,14.34,2.911,5.292000000000002,1.143
2017-11-07 05:10:00,13.63,11.77,6.261,8.66,3.463
2017-11-07 05:20:00,15.77,8.79,7.53,10.45,3.463
2017-11-07 05:30:00,20.71,5.502000000000002,8.75,11.86,5.586
2017-11-07 05:40:00,15.69,5.421,8.42,11.14,6.042999999999998
2017-11-07 05:50:00,10.31,6.649,6.323,8.0,4.475
2017-11-07 06:00:00,12.92,14.07,6.144,11.76,3.234
2017-11-07 06:10:00,29.58,17.83,5.246,10.85,1.47
2017-11-07 06:20:00,32.29,25.06,5.024,10.36,0.588
2017-11-07 06:30:00,48.57,31.34,3.7119999999999997,7.6110000000000015,0.0
2017-11-07 06:40:00,61.0,16.63,4.811,8.0,2.091
2017-11-07 06:50:00,6.3610000000000015,35.87,2.083,6.0760000000000005,0.0
2017-11-07 07:00:00,339.1,58.79,2.657,5.847,0.588
2017-11-07 07:10:00,276.2,65.01,1.5390000000000001,2.6460000000000004,0.327
2017-11-07 07:20:00,349.7,45.61,2.011,4.998,0.0
2017-11-07 07:30:00,3.3960000000000004,47.88,2.063,3.855,0.359
2017-11-07 07:40:00,95.6,81.9,0.929,6.042999999999998,0.0
2017-11-07 07:50:00,55.72,18.85,5.8870000000000005,8.4,2.94
2017-11-07 08:00:00,53.36,12.46,6.721,10.0,3.43
2017-11-07 08:10:00,52.66,16.18,5.601,9.67,3.071
2017-11-07 08:20:00,72.76,7.064,8.68,10.94,5.978
2017-11-07 08:30:00,71.62,8.18,8.67,11.63,5.815
2017-11-07 08:40:00,78.15,8.99,7.997999999999998,11.79,4.475
2017-11-07 08:50:00,72.67,8.57,7.152,10.06,4.475
2017-11-07 09:00:00,73.78,9.49,7.468,9.67,4.214
2017-11-07 09:10:00,71.28,11.18,6.582999999999998,9.9,3.789
2017-11-07 09:20:00,1.922,46.6,4.291,8.1,1.535
2017-11-07 09:30:00,46.94,30.61,2.253,3.5610000000000004,0.523
2017-11-07 09:40:00,78.71,18.28,1.044,3.332,0.0
2017-11-07 09:50:00,95.9,17.04,0.938,2.025,0.0
2017-11-07 10:00:00,190.8,24.0,1.6840000000000002,3.0380000000000003,1.176
2017-11-07 10:10:00,159.0,39.6,2.452,3.267,1.7309999999999999
2017-11-07 10:20:00,160.0,12.63,2.1,2.777,1.535
2017-11-07 10:30:00,158.5,6.645,1.924,2.45,1.405
2017-11-07 10:40:00,150.9,10.38,1.724,2.156,1.209
2017-11-07 10:50:00,163.7,8.17,1.589,1.993,1.209
2017-11-07 11:00:00,152.5,8.57,1.57,1.895,1.176
2017-11-07 11:10:00,158.9,5.332999999999998,1.238,1.601,0.9470000000000001
2017-11-07 11:20:00,160.2,12.98,1.6030000000000002,2.287,1.209
2017-11-07 11:30:00,172.5,12.48,1.315,1.764,0.7190000000000001
2017-11-07 11:40:00,136.8,13.17,0.955,1.568,0.359
2017-11-07 11:50:00,123.4,12.03,0.501,0.915,0.0
2017-11-07 12:00:00,193.4,14.3,0.337,0.882,0.0
2017-11-07 12:10:00,9.44,5.6389999999999985,0.677,1.274,0.0
2017-11-07 12:20:00,16.44,4.883,1.349,1.7970000000000002,0.882
2017-11-07 12:30:00,5.2360000000000015,10.14,1.131,1.4369999999999998,0.8490000000000001
2017-11-07 12:40:00,7.899,8.68,1.404,1.699,0.9470000000000001
2017-11-07 12:50:00,5.586,10.05,1.315,1.633,0.882
2017-11-07 13:00:00,13.94,6.945,0.6729999999999999,1.176,0.0
2017-11-07 13:10:00,6.539,10.29,0.26,0.7190000000000001,0.0
2017-11-07 13:20:00,189.2,10.01,0.922,1.993,0.0
2017-11-07 13:30:00,191.2,8.02,0.6729999999999999,1.3719999999999999,0.0
2017-11-07 13:40:00,321.8,47.15,0.53,1.405,0.0
2017-11-07 13:50:00,180.5,47.87,0.675,1.241,0.0
2017-11-07 14:00:00,171.2,36.62,1.045,1.601,0.523
2017-11-07 14:10:00,182.5,8.87,0.7240000000000001,2.025,0.0
2017-11-07 14:20:00,182.0,9.8,2.095,2.907,1.111
2017-11-07 14:30:00,185.4,9.46,2.773,4.051,1.633
2017-11-07 14:40:00,193.1,7.971,3.544,4.41,2.613
2017-11-07 14:50:00,181.8,5.845,3.908,4.9,2.842
2017-11-07 15:00:00,188.6,7.187,3.595,4.737,2.45
2017-11-07 15:10:00,192.9,4.651,3.465,4.181,2.809
2017-11-07 15:20:00,181.4,8.5,2.895,3.691,2.123
2017-11-07 15:30:00,162.9,6.039,1.9809999999999999,2.417,1.601
2017-11-07 15:40:00,189.6,5.855,2.719,3.757,1.601
2017-11-07 15:50:00,184.8,4.245,2.912,3.593,2.189
2017-11-07 16:00:00,185.9,7.661,2.9939999999999998,3.626,2.385
2017-11-07 16:10:00,186.2,4.448,3.145,4.051,2.5810000000000004
2017-11-07 16:20:00,182.9,7.4929999999999986,3.741,4.9,2.777
2017-11-07 16:30:00,184.2,5.996,3.62,4.998,2.7439999999999998
2017-11-07 16:40:00,181.2,4.362,3.736,4.541,2.809
2017-11-07 16:50:00,178.5,3.605,3.6010000000000004,4.1160000000000005,3.201
2017-11-07 17:00:00,174.4,4.492,4.265,5.847,3.397
2017-11-07 17:10:00,168.6,4.01,4.4430000000000005,5.39,3.5610000000000004
2017-11-07 17:20:00,165.2,4.882,4.855,5.9129999999999985,3.691
2017-11-07 17:30:00,166.7,4.893,5.185,6.566,4.181
2017-11-07 17:40:00,169.6,6.627000000000002,4.592,6.109,3.659
2017-11-07 17:50:00,170.0,6.934,3.696,4.41,2.94
2017-11-07 18:00:00,166.6,4.388,4.18,5.292000000000002,3.397
2017-11-07 18:10:00,170.4,4.932,3.585,4.867,2.907
2017-11-07 18:20:00,155.2,7.322999999999999,5.086,6.174,3.463
2017-11-07 18:30:00,161.7,6.521,4.981,5.945,4.181
2017-11-07 18:40:00,169.1,5.629,6.647,8.1,5.227
2017-11-07 18:50:00,169.4,4.681,6.835,8.56,5.096
2017-11-07 19:00:00,170.8,4.496,6.305,7.709,4.998
2017-11-07 19:10:00,168.1,6.147,6.9620000000000015,8.82,5.553
2017-11-07 19:20:00,165.8,4.964,6.6370000000000005,8.1,5.227
2017-11-07 19:30:00,166.4,4.537,5.9670000000000005,7.481,4.508
2017-11-07 19:40:00,168.6,6.259,6.314,7.415,5.194
2017-11-07 19:50:00,171.1,3.603,6.792999999999998,7.84,5.194
2017-11-07 20:00:00,174.3,4.8889999999999985,6.2010000000000005,7.807,5.063
2017-11-07 20:10:00,175.4,4.037,5.856,7.317,4.541
2017-11-07 20:20:00,174.6,3.606,6.117000000000001,7.2189999999999985,4.933
2017-11-07 20:30:00,171.1,5.3820000000000014,6.388,8.13,5.194
2017-11-07 20:40:00,169.8,4.395,7.2620000000000005,8.85,5.782
2017-11-07 20:50:00,169.5,4.583,7.5139999999999985,8.98,5.553
2017-11-07 21:00:00,169.3,4.894,7.3870000000000005,9.51,5.39
2017-11-07 21:10:00,174.2,5.183,6.948,8.53,5.455
2017-11-07 21:20:00,181.2,4.984,6.572,7.971,5.0310000000000015
2017-11-07 21:30:00,181.0,4.997,7.011,8.98,5.553
2017-11-07 21:40:00,177.8,3.86,6.8020000000000005,8.98,5.1610000000000005
2017-11-07 21:50:00,174.2,6.362,7.548999999999999,8.89,6.141
2017-11-07 22:00:00,169.6,5.147,8.02,10.39,5.9129999999999985
2017-11-07 22:10:00,170.1,5.186,7.641,9.64,5.619
2017-11-07 22:20:00,171.2,6.529,7.115,8.79,5.651
2017-11-07 22:30:00,171.7,5.4910000000000005,7.667999999999998,9.7,5.88
2017-11-07 22:40:00,177.2,5.047,6.886,8.36,5.357
2017-11-07 22:50:00,174.8,5.052,7.92,9.57,6.141
2017-11-07 23:00:00,175.2,5.129,7.226,8.66,5.7170000000000005
2017-11-07 23:10:00,180.7,4.348,7.365,9.31,5.1610000000000005
2017-11-07 23:20:00,179.1,5.03,6.77,8.17,5.259
2017-11-07 23:30:00,180.0,4.968,6.4270000000000005,8.69,4.933
2017-11-07 23:40:00,180.3,5.218,6.612,8.33,5.325
2017-11-07 23:50:00,179.6,6.595,6.582999999999998,9.11,4.737
2017-11-08 00:00:00,178.7,8.62,6.635,8.2,5.096
2017-11-08 00:10:00,184.0,4.0280000000000005,6.303,7.481,4.606
2017-11-08 00:20:00,183.3,3.818,5.752000000000002,6.893,4.802
2017-11-08 00:30:00,186.0,5.683,5.334,6.501,4.083
2017-11-08 00:40:00,187.5,4.8889999999999985,4.881,5.782,3.92
2017-11-08 00:50:00,186.2,8.62,3.772,4.933,2.94
2017-11-08 01:00:00,191.7,6.659,4.33,6.174,3.299
2017-11-08 01:10:00,192.3,6.1720000000000015,4.63,6.239,3.495
2017-11-08 01:20:00,190.5,5.188,3.99,5.292000000000002,2.842
2017-11-08 01:30:00,185.2,11.0,3.795,4.867,2.287
2017-11-08 01:40:00,180.2,7.555,2.991,4.345,2.221
2017-11-08 01:50:00,188.4,8.6,2.69,3.299,1.96
2017-11-08 02:00:00,189.2,16.09,2.903,4.018,2.156
2017-11-08 02:10:00,195.7,9.46,2.9960000000000004,3.9530000000000003,1.96
2017-11-08 02:20:00,202.3,9.93,2.387,3.528,1.764
2017-11-08 02:30:00,197.5,9.69,2.854,3.9530000000000003,2.221
2017-11-08 02:40:00,200.1,9.68,2.736,3.365,1.829
2017-11-08 02:50:00,195.9,6.579,2.995,3.92,2.156
2017-11-08 03:00:00,193.2,8.06,3.555,4.4430000000000005,2.45
2017-11-08 03:10:00,191.8,7.896,4.05,5.782,3.0380000000000003
2017-11-08 03:20:00,185.7,8.51,3.609,4.9,2.6460000000000004
2017-11-08 03:30:00,181.0,8.26,3.563,4.149,2.842
2017-11-08 03:40:00,188.7,7.746,4.025,5.259,3.071
2017-11-08 03:50:00,187.5,7.465,3.542,4.475,2.777
2017-11-08 04:00:00,184.0,8.18,3.564,4.4430000000000005,2.7110000000000003
2017-11-08 04:10:00,169.6,9.0,3.4810000000000003,4.4430000000000005,2.5810000000000004
2017-11-08 04:20:00,169.8,8.81,3.365,4.345,2.091
2017-11-08 04:30:00,168.3,9.01,3.219,4.149,2.417
2017-11-08 04:40:00,174.8,6.332000000000002,2.7,4.051,2.0580000000000003
2017-11-08 04:50:00,182.4,8.99,2.668,3.757,1.764
2017-11-08 05:00:00,188.7,12.86,3.236,3.9530000000000003,2.123
2017-11-08 05:10:00,208.4,13.99,3.205,4.802,1.96
2017-11-08 05:20:00,208.1,8.07,2.806,3.789,1.993
2017-11-08 05:30:00,180.1,6.9030000000000005,3.122,4.1160000000000005,1.927
2017-11-08 05:40:00,181.9,4.92,3.002,3.757,2.254
2017-11-08 05:50:00,193.2,6.22,2.067,2.6790000000000003,1.7309999999999999
2017-11-08 06:00:00,189.6,8.09,2.289,2.777,1.895
2017-11-08 06:10:00,175.5,4.5760000000000005,2.217,2.7439999999999998,1.666
2017-11-08 06:20:00,169.1,7.3889999999999985,1.705,2.091,1.241
2017-11-08 06:30:00,179.3,7.932,1.824,2.385,1.176
2017-11-08 06:40:00,181.4,25.64,1.17,1.862,0.7509999999999999
2017-11-08 06:50:00,182.9,8.1,1.4140000000000001,2.0580000000000003,0.8490000000000001
2017-11-08 07:00:00,178.7,19.05,1.151,1.535,0.8170000000000001
2017-11-08 07:10:00,190.1,9.15,2.1830000000000003,2.777,1.176
2017-11-08 07:20:00,192.8,7.357,2.405,2.9730000000000003,1.993
2017-11-08 07:30:00,187.8,7.621,2.044,2.5810000000000004,1.535
2017-11-08 07:40:00,178.8,5.899,2.32,3.169,1.47
2017-11-08 07:50:00,182.3,8.29,2.123,3.0380000000000003,1.666
2017-11-08 08:00:00,181.1,7.024,2.541,3.528,1.993
2017-11-08 08:10:00,186.6,9.64,2.119,2.809,1.601
2017-11-08 08:20:00,183.4,10.67,2.2230000000000003,3.005,1.535
2017-11-08 08:30:00,188.2,10.77,2.5460000000000003,3.724,1.568
2017-11-08 08:40:00,181.0,5.106,2.291,3.071,1.7309999999999999
2017-11-08 08:50:00,174.7,6.5939999999999985,2.436,3.201,1.666
2017-11-08 09:00:00,175.6,5.672999999999999,1.834,2.254,1.4369999999999998
2017-11-08 09:10:00,175.6,4.558,1.989,2.515,1.699
2017-11-08 09:20:00,183.6,7.417000000000002,2.175,2.6460000000000004,1.5030000000000001
2017-11-08 09:30:00,191.2,7.447999999999999,1.9580000000000002,2.352,1.601
2017-11-08 09:40:00,195.9,7.365,1.8130000000000002,2.352,1.47
2017-11-08 09:50:00,201.4,18.37,2.103,2.875,1.601
2017-11-08 10:00:00,204.3,11.93,2.032,2.9730000000000003,1.176
2017-11-08 10:10:00,209.4,16.82,1.686,2.385,1.045
2017-11-08 10:20:00,207.6,11.57,1.65,1.927,0.7190000000000001
2017-11-08 10:30:00,198.9,7.936,1.833,2.613,1.209
2017-11-08 10:40:00,192.7,15.23,1.425,1.895,0.784
2017-11-08 10:50:00,198.7,9.42,1.351,1.764,0.9470000000000001
2017-11-08 11:00:00,178.1,13.89,1.386,1.895,0.8490000000000001
2017-11-08 11:10:00,170.2,12.3,1.416,1.7970000000000002,0.9470000000000001
2017-11-08 11:20:00,160.4,9.83,2.026,3.299,1.241
2017-11-08 11:30:00,161.2,9.0,2.312,3.267,1.241
2017-11-08 11:40:00,181.0,13.58,2.577,3.234,1.829
2017-11-08 11:50:00,192.7,8.18,3.062,3.5610000000000004,2.319
2017-11-08 12:00:00,188.2,7.044,2.985,3.593,2.254
2017-11-08 12:10:00,194.7,7.242000000000001,2.959,3.5610000000000004,2.352
2017-11-08 12:20:00,182.3,6.303,2.65,3.267,1.993
2017-11-08 12:30:00,179.3,6.824,2.849,3.92,1.96
2017-11-08 12:40:00,194.4,6.934,2.359,3.169,1.5030000000000001
2017-11-08 12:50:00,194.4,6.74,1.98,2.45,1.209
2017-11-08 13:00:00,200.8,7.761,2.269,3.0380000000000003,1.699
2017-11-08 13:10:00,195.8,6.38,2.2030000000000003,3.005,1.47
2017-11-08 13:20:00,192.6,6.846,2.064,2.7110000000000003,1.568
2017-11-08 13:30:00,202.7,5.557,2.141,2.875,1.568
2017-11-08 13:40:00,197.4,4.345,1.892,2.548,1.405
2017-11-08 13:50:00,197.9,4.855,1.992,2.5810000000000004,1.601
2017-11-08 14:00:00,195.7,7.683,1.704,2.0580000000000003,1.307
2017-11-08 14:10:00,186.0,8.48,1.689,2.0580000000000003,1.339
2017-11-08 14:20:00,197.3,10.66,1.716,2.5810000000000004,1.209
2017-11-08 14:30:00,197.0,8.98,1.456,2.025,0.882
2017-11-08 14:40:00,194.3,8.8,1.65,2.548,1.111
2017-11-08 14:50:00,178.0,8.09,2.1790000000000003,3.103,1.274
2017-11-08 15:00:00,198.6,5.822,1.802,2.319,1.307
2017-11-08 15:10:00,198.5,8.44,1.909,2.483,1.3719999999999999
2017-11-08 15:20:00,196.0,8.2,1.725,2.515,1.111
2017-11-08 15:30:00,204.9,8.21,1.831,2.515,1.274
2017-11-08 15:40:00,199.6,12.57,1.4509999999999998,2.0580000000000003,0.784
2017-11-08 15:50:00,201.9,16.06,0.978,1.5030000000000001,0.359
2017-11-08 16:00:00,203.0,0.155,0.022,0.523,0.0
2017-11-08 16:10:00,9.9,0.8220000000000001,0.10300000000000001,0.915,0.0
2017-11-08 16:20:00,346.8,15.91,0.7879999999999999,1.339,0.196
2017-11-08 16:30:00,340.6,8.6,0.865,1.209,0.392
2017-11-08 16:40:00,1.3219999999999998,12.03,1.019,1.3719999999999999,0.7190000000000001
2017-11-08 16:50:00,343.2,17.98,0.659,1.013,0.359
2017-11-08 17:00:00,13.35,8.95,0.8190000000000001,1.209,0.425
2017-11-08 17:10:00,3.889,11.15,0.867,1.045,0.621
2017-11-08 17:20:00,342.3,5.777,0.9420000000000001,1.5030000000000001,0.392
2017-11-08 17:30:00,356.4,22.09,0.737,1.274,0.327
2017-11-08 17:40:00,25.61,3.459,0.604,1.176,0.0
2017-11-08 17:50:00,24.94,6.347,1.369,1.7309999999999999,0.8490000000000001
2017-11-08 18:00:00,358.7,17.05,1.5390000000000001,1.7309999999999999,1.241
2017-11-08 18:10:00,326.9,7.741,0.999,1.633,0.359
2017-11-08 18:20:00,174.7,31.67,0.747,1.339,0.0
2017-11-08 18:30:00,174.8,7.3370000000000015,1.021,1.47,0.425
2017-11-08 18:40:00,165.9,0.006999999999999999,0.045,0.425,0.0
2017-11-08 18:50:00,0.0,0.0,0.0,0.0,0.0
2017-11-08 19:00:00,158.4,18.92,0.602,1.013,0.0
2017-11-08 19:10:00,208.2,2.483,0.311,1.045,0.0
2017-11-08 19:20:00,0.0,0.0,0.0,0.0,0.0
2017-11-08 19:30:00,187.9,8.27,0.5750000000000001,1.535,0.0
2017-11-08 19:40:00,174.2,4.146,0.07200000000000001,0.882,0.0
2017-11-08 19:50:00,327.7,12.7,0.08800000000000001,0.6859999999999999,0.0
2017-11-08 20:00:00,0.0,0.0,0.0,0.0,0.0
2017-11-08 20:10:00,0.0,0.0,0.0,0.0,0.0
2017-11-08 20:20:00,143.5,28.52,0.361,1.045,0.0
2017-11-08 20:30:00,218.7,6.65,0.239,0.882,0.0
2017-11-08 20:40:00,0.0,0.0,0.0,0.0,0.0
2017-11-08 20:50:00,0.0,0.0,0.0,0.0,0.0
2017-11-08 21:00:00,334.4,4.941,0.275,0.8170000000000001,0.0
2017-11-08 21:10:00,217.6,16.08,0.597,1.568,0.0
2017-11-08 21:20:00,48.32,21.42,0.84,1.568,0.0
2017-11-08 21:30:00,344.0,21.39,0.968,1.307,0.588
2017-11-08 21:40:00,89.8,59.67,0.40700000000000003,1.927,0.0
2017-11-08 21:50:00,195.6,23.63,1.3430000000000002,2.254,0.555
2017-11-08 22:00:00,119.7,45.68,0.531,1.111,0.0
2017-11-08 22:10:00,196.0,9.13,1.013,1.666,0.261
2017-11-08 22:20:00,198.8,22.62,0.539,0.8170000000000001,0.0
2017-11-08 22:30:00,196.5,12.44,0.764,0.9470000000000001,0.523
2017-11-08 22:40:00,223.8,24.7,0.37,0.6859999999999999,0.0
2017-11-08 22:50:00,291.2,7.34,0.297,1.241,0.0
2017-11-08 23:00:00,167.8,14.16,0.7010000000000001,0.9470000000000001,0.49
2017-11-08 23:10:00,234.1,52.86,1.409,2.875,0.457
2017-11-08 23:20:00,5.154,46.2,0.928,1.993,0.0
2017-11-08 23:30:00,118.4,16.01,0.264,0.915,0.0
2017-11-08 23:40:00,194.5,13.97,1.009,2.319,0.0
2017-11-08 23:50:00,196.2,12.57,1.868,3.92,0.8170000000000001
2017-11-09 00:00:00,340.2,75.22,1.785,3.528,0.49
2017-11-09 00:10:00,321.9,87.1,1.229,3.332,0.425
2017-11-09 00:20:00,52.11,26.77,1.046,1.4369999999999998,0.49
2017-11-09 00:30:00,5.471,16.93,0.525,1.274,0.0
2017-11-09 00:40:00,36.54,2.103,0.107,0.915,0.0
2017-11-09 00:50:00,156.2,7.675,0.299,1.045,0.0
2017-11-09 01:00:00,127.2,33.69,0.49,1.3719999999999999,0.0
2017-11-09 01:10:00,333.2,89.0,1.153,3.43,0.0
2017-11-09 01:20:00,238.8,88.5,1.91,4.181,0.0
2017-11-09 01:30:00,224.5,51.0,2.287,4.41,0.49
2017-11-09 01:40:00,198.7,27.03,2.883,6.272,0.523
2017-11-09 01:50:00,214.5,33.83,3.682,8.2,0.392
2017-11-09 02:00:00,205.8,22.08,5.252999999999999,8.66,2.287
2017-11-09 02:10:00,215.8,20.67,5.13,9.08,1.927
2017-11-09 02:20:00,225.6,38.62,2.544,7.546,0.392
2017-11-09 02:30:00,205.2,83.0,2.602,6.3370000000000015,0.359
2017-11-09 02:40:00,203.9,66.94,1.9180000000000001,5.7170000000000005,0.0
2017-11-09 02:50:00,216.3,82.4,2.394,4.835,0.0
2017-11-09 03:00:00,220.7,92.9,2.986,7.187,0.0
2017-11-09 03:10:00,256.3,98.3,2.08,5.88,0.0
2017-11-09 03:20:00,268.9,68.26,3.026,6.174,0.0
2017-11-09 03:30:00,214.2,77.47,3.18,9.6,0.163
2017-11-09 03:40:00,238.3,100.1,3.512,9.93,0.294
2017-11-09 03:50:00,171.1,73.93,1.5590000000000002,5.357,0.0
2017-11-09 04:00:00,268.6,61.64,2.469,6.86,0.0
2017-11-09 04:10:00,244.5,41.15,4.058,8.82,1.274
2017-11-09 04:20:00,220.0,50.42,3.344,8.2,0.0
2017-11-09 04:30:00,261.1,42.54,4.303,8.13,0.523
2017-11-09 04:40:00,212.8,31.48,5.016,11.6,0.98
2017-11-09 04:50:00,199.7,43.0,3.214,8.69,0.0
2017-11-09 05:00:00,265.8,81.8,2.315,6.7620000000000005,0.0
2017-11-09 05:10:00,280.7,75.12,3.597,6.827000000000001,0.653
2017-11-09 05:20:00,195.1,66.78,4.427,11.43,0.098
2017-11-09 05:30:00,240.8,66.14,3.774,9.57,0.7190000000000001
2017-11-09 05:40:00,209.8,66.21,5.246,12.25,0.0
2017-11-09 05:50:00,231.6,64.87,5.007,14.77,0.0
2017-11-09 06:00:00,238.2,51.52,4.204,9.11,0.359
2017-11-09 06:10:00,229.1,69.71,4.216,9.7,0.098
2017-11-09 06:20:00,147.9,99.1,3.5380000000000003,8.3,0.0
2017-11-09 06:30:00,349.6,93.1,2.927,7.579,0.0
2017-11-09 06:40:00,77.4,52.99,2.975,6.925,0.0
2017-11-09 06:50:00,29.64,84.0,1.928,5.227,0.0
2017-11-09 07:00:00,252.0,74.47,2.884,9.24,0.0
2017-11-09 07:10:00,126.6,98.2,3.344,8.07,0.0
2017-11-09 07:20:00,190.5,45.86,3.929,10.06,0.0
2017-11-09 07:30:00,175.1,74.83,2.062,5.292000000000002,0.0
2017-11-09 07:40:00,52.5,57.62,1.492,3.463,0.0
2017-11-09 07:50:00,260.8,61.11,2.057,4.1160000000000005,0.0
2017-11-09 08:00:00,237.3,45.67,1.237,3.855,0.0
2017-11-09 08:10:00,279.3,25.1,2.512,6.86,0.0
2017-11-09 08:20:00,219.9,33.57,3.552,6.893,0.425
2017-11-09 08:30:00,238.7,21.17,2.97,5.619,0.588
2017-11-09 08:40:00,171.5,45.67,2.6630000000000003,6.631,0.0
2017-11-09 08:50:00,224.8,21.09,3.571,6.664,1.339
2017-11-09 09:00:00,220.6,45.31,2.487,5.455,0.0
2017-11-09 09:10:00,182.3,39.69,3.362,8.62,0.0
2017-11-09 09:20:00,191.4,85.6,2.662,6.501,0.065
2017-11-09 09:30:00,195.6,68.63,2.173,5.259,0.0
2017-11-09 09:40:00,254.6,71.99,2.9619999999999997,6.501,0.0
2017-11-09 09:50:00,168.2,63.03,2.152,6.925,0.0
2017-11-09 10:00:00,186.1,63.89,2.638,5.619,0.555
2017-11-09 10:10:00,97.3,74.89,2.742,6.957999999999998,0.0
